year,semester,Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
2016,spring,"Philosophy and Social Sciences",HIST,15,RABACH E R,9,9,1,,5,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",HIST,15,RABACH E R,3,7,6,2,3,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",HIST,15,MOORE D W,4,5,4,,1,,,,1,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,KAUFMAN S M,14,12,4,,5,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,HUFFAKER P,9,13,2,3,2,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,KAMLER H F,8,,14,3,1,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,KATHERINE A L,12,22,8,3,4,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,KAMLER H F,8,17,6,1,4,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,HUFFAKER P,10,13,3,3,3,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,KATHERINE A L,20,4,1,,1,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,KATHERINE A L,32,56,19,2,14,,,,2,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,ORTEGA G R,6,8,8,1,1,,,,1,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,ORTEGA G R,2,7,5,3,3,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,BENNET S E,33,6,,,1,,,,1,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,BENNET S E,21,11,3,,2,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,1,LLAGUNO M A,9,,10,1,7,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,2,HUFFAKER P,8,14,8,1,2,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,2,STRAMEL J S,9,9,9,3,6,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,2,STRAMEL J S,2,6,1,,1,,,,1,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,3,STRAMEL J S,8,9,1,3,5,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,3,STRAMEL J S,5,4,4,3,8,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,4,KATHERINE A L,21,8,2,,2,,,,1,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,4,LLAGUNO M A,15,11,6,2,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,5,STRAMEL J S,6,7,7,1,6,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,7,FALCONER K L,12,16,11,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,7,ORTEGA G R,3,4,7,7,4,,,,2,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,9,FALCONER K L,17,9,4,2,3,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,11,KAUFMAN S M,20,5,3,,,,,,1,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,20,KATHERINE A L,11,,3,,4,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,22,QUESADA D M,43,,,,1,,,,1,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,23,BENNET S E,22,9,3,2,3,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,24,KAUFMAN S M,23,6,3,,5,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,51,OIFER E R,3,2,,,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,51,OIFER E R,6,4,,1,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",PHILOS,51,KURVINK S J,7,7,,,4,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,PHILOS,52,OIFER E R,1,2,3,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,PHILOS,52,KURVINK S J,5,,3,,3,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,TAHVILDARANJESS R A,109,30,15,2,12,,,,1,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,SCHULTZ C K,17,6,1,,1,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,SCHULTZ C K,17,5,1,,1,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,MONTEIRO N,16,,12,3,9,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,TAHVILDARANJESS R A,103,39,22,7,10,,1,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,WOODS V,3,17,11,4,7,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,BUCKLEY A D,7,18,9,1,3,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,WOODS V,12,16,8,1,2,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,WOODS V,10,9,13,1,2,,1,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,KURVINK S J,6,21,17,2,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,BUCKLEY A D,9,19,5,1,3,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,BUCKLEY A D,5,12,5,3,2,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,TAHVILDARANJESS R A,63,23,8,6,1,,,,1,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,GORGIE F J,19,5,1,1,1,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,GORGIE F J,17,6,1,,3,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,GORGIE F J,20,8,4,,1,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,SHRODE R J,4,6,6,2,3,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,1,ANTOINE E R,12,15,10,1,5,,1,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy andSocial Sciences,POL SC,2,BERMAN DIANNE R,10,10,18,8,16,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,2,GABLER C L,23,4,2,1,2,,,1,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,2,BERMAN DIANNE R,7,6,5,,1,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,2,GABLER C L,17,11,2,,4,,,1,1,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,2,BORDENKIRCHER E,5,10,6,5,6,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,2,BUCKLEY A D,9,1,3,1,,,,1,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,2,BUCKLEY A D,2,6,4,1,4,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,5,RABACH E R,8,3,3,5,2,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,5,BERMAN DIANNE R,7,2,,,3,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,5,RABACH E R,4,6,7,,3,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,7,BERMAN DIANNE R,19,13,10,5,13,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,7,BUCKLEY A D,19,5,4,,2,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,7,BUCKLEY A D,8,10,3,1,1,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,7,BERMAN DIANNE R,4,14,3,,5,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,7,MONTEIRO N,8,4,12,1,2,,1,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,14,BORDENKIRCHER E,6,5,5,2,6,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,21,GREENE S A,19,9,4,,6,,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,21,TAHVILDARANJESS R A,93,24,11,5,13,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,31,GABLER C L,15,8,1,1,2,,1,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,31,GABLER C L,15,9,3,1,2,,1,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,31,GABLER C L,22,2,4,1,1,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,31,GABLER C L,19,8,5,2,3,,,,1,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,51,OIFER E R,10,5,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,51,OIFER E R,15,10,4,,1,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,51,KURVINK S J,8,9,5,,1,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,52,OIFER E R,7,12,3,1,1,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,52,KURVINK S J,7,6,1,,1,,2,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,88A,SCHULTZ C K,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,88B,SCHULTZ C K,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",POL SC,95,TAHVILDARANJESS R A,22,,,,,,1,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,D DEL PICCOLO G L,3,13,11,2,6,,,,1,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,ROMO R,16,16,11,3,2,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,ROMO R,7,15,8,,1,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,D DEL PICCOLO G L,7,,14,2,4,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,ANDRADA A V,8,17,6,3,1,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,ROMO R,21,18,5,,6,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,ANDRADA A V,12,14,11,3,2,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,MASSEY R A,21,7,,,,,,,1,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,KLEIN M C,38,,1,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,SCAIFE M L,4,,5,4,2,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,MASSEY R A,1,5,4,3,6,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,MASSEY R A,3,11,1,1,2,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,DISHMAN W H,5,9,5,3,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,DISHMAN W H,6,10,5,,2,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,DISHMAN W H,13,7,2,3,4,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,GHEYTANCHI E,31,4,4,,1,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,GHEYTANCHI E,29,7,1,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,LIVINGS G S,3,4,15,3,7,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,LIVINGS G S,1,2,8,8,10,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,GHEYTANCHI E,16,16,2,1,2,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,CALDERON-ZAKS M A,12,17,6,4,4,,1,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,1,SCAIFE M L,6,7,6,1,5,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,2,SCAIFE M L,8,10,10,5,,,,,2,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,4,LIVINGS G S,23,20,16,5,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,30,MASSEY R A,9,5,1,,2,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,31,ROMO R,23,13,3,,3,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,32,WILLIAMS LEON T K,21,2,3,,4,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,33,MASSEY R A,7,6,2,2,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,34,LIVINGS G S,11,2,8,2,3,,,,1,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,88A,SCHULTZ C K,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",SOCIOL,88B,SCHULTZ C K,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",WOM ST,10,MANOFF R J,15,19,7,1,2,,1,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",WOM ST,10,KLEIN M C,25,3,1,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",WOM ST,10,CUEVA B M,19,13,3,1,1,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",WOM ST,10,CUEVA B M,25,1,1,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",WOM ST,30,KLEIN M C,25,6,4,,,,2,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,"Philosophy and Social Sciences",WOM ST,80,CUEVA B M,4,2,2,,1,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy and Social Sciences,WOM ST,88A,SCHULTZ C K     ,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Philosophy and Social Sciences,WOM ST,88B,SCHULTZ C K      ,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,AHIS,52,FIER B,,4,4,1,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,AHIS,52,FIER B,,,8,,4,,,,1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,1,IVAS L,19,7,4,,1,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,1,IVAS L,21,2,3,,5,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,1,COOKE E,3,3,6,4,7,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,1,KOLKO S R,7,6,7,2,3,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,1,ARDELL J B,18,,,,2,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,2,LAKE R G,14,5,5,3,1,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,2,REINER H G,7,,3,1,5,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,3,KHACHMANYAN S,5,3,2,2,4,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,3,ALLEN A,14,2,1,,4,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,3,LEWIS K,2,7,6,4,1,,,,1,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,3,RAIN B L,4,6,2,1,2,,,1,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,5,IVAS L,30,8,2,,1,,1,,1,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,5,KOLKO S R,10,21,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,6A,RAIN B L,4,9,7,,1,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,6A,ARDELL J B,8,5,1,1,4,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,7,LAKE R G,10,8,6,1,1,,,,1,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,8,REINER H G,8,,4,,1,,1,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,9A,ARMSTRONG J I,16,7,1,,2,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,9B,ARMSTRONG J I,7,8,1,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,12,LOUIS L N,31,,,,1,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,13,BOYADZHYAN M,13,4,1,1,1,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,18,ARMSTRONG R W,13,3,,,1,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,19,KOLKO S R,5,11,1,1,2,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,20,IVAS L,17,3,,,,,1,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,88A,IVAS L,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,88B,IVAS L,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,FASHN,90A,IVAS L,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,MYERS A D,13,8,1,,4,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,MANGUS E P,22,3,2,3,7,,,,1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,SHATTO M M,3,2,1,5,9,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,PATUGAN R Y,6,4,2,2,5,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,MYERS A D,25,7,4,1,3,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,GREGORY C M,3,11,8,3,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,GREGORY C M,11,5,5,1,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,WITHERS J J,6,13,4,2,2,,,,1,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,THAWLEY J,5,4,7,,2,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,SHATTO M M,9,9,4,1,7,,1,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,MOHR C D,7,8,4,1,1,,,1,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,MANGUS E P,23,7,1,,4,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,LEDFORD T M,10,10,3,1,2,,,,1,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,THAWLEY J,5,5,1,1,2,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,SLOWINSKI R,3,7,4,5,2,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,KRETSCHMER H,10,5,3,,7,,,1,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,1,SHORT W R,3,2,1,1,5,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,2,VALESELLA M D,3,5,4,,7,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,2,VALESELLA M D,5,4,1,,2,,,1,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,2,MOULTON S A,12,6,6,,5,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,5,CALZATTI N,5,4,3,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Photography and Fashion,PHOTO,5,TSHING M,3,3,1,1,4,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
